Customer ID,Recency,Frequency,Monetary,AvgOrderValue,TotalItems,UniqueProducts,FavoriteCountry,Churned
15291,15,22,6695.900000000001,51.50692307692308,1522,75,United Kingdom,0
15293,301,1,247.5,13.026315789473685,178,19,United Kingdom,1
15294,46,1,233.35,15.556666666666667,97,15,United Kingdom,0
15295,290,1,207.04,3.9815384615384612,139,50,United Kingdom,1
15296,56,6,6034.09,18.340699088145897,2990,245,United Kingdom,0
15298,2,12,4556.05,18.596122448979592,2916,141,United Kingdom,0
15301,4,6,2492.77,18.464962962962964,1419,104,United Kingdom,0
15302,366,1,308.0,20.533333333333335,102,15,United Kingdom,1
15303,201,2,650.16,17.109473684210524,266,36,United Kingdom,1
15304,4,2,225.15,37.525,29,5,United Kingdom,0
15305,191,1,93.6,18.72,40,5,United Kingdom,1
15306,136,6,1466.9,15.441052631578948,860,72,United Kingdom,1
15309,246,4,797.96,14.777037037037038,440,49,United Kingdom,1
15310,114,1,1230.2,30.755000000000003,896,40,United Kingdom,1
15311,1,117,33273.18,18.231879452054795,10969,560,United Kingdom,0
15312,19,8,2005.34,17.287413793103447,1177,90,United Kingdom,0
15314,49,2,364.98,14.599200000000002,387,24,United Kingdom,0
15317,313,1,129.75,25.95,45,5,United Kingdom,1
15321,73,9,3918.58,18.571469194312797,2316,183,United Kingdom,0
15322,112,1,680.9399999999999,17.459999999999997,459,39,United Kingdom,1
15323,198,3,434.6,14.986206896551725,188,29,United Kingdom,1
15324,337,1,140.22000000000003,17.527500000000003,74,8,United Kingdom,1
15325,31,7,1439.72,8.180227272727272,1151,141,United Kingdom,0
15326,245,4,1388.81,13.8881,965,78,United Kingdom,1
15328,43,1,107.24,13.405,88,8,United Kingdom,0
15329,10,8,1909.13,19.68175257731959,731,60,United Kingdom,0
15331,135,3,619.59,16.305,413,35,United Kingdom,1
15332,2,6,4703.08,31.146225165562914,2162,111,Lithuania,0
15336,37,1,240.5,16.033333333333335,84,15,United Kingdom,0
15337,47,1,373.02,17.762857142857143,200,21,United Kingdom,0
15338,313,1,277.93,4.791896551724138,148,56,United Kingdom,1
15339,57,5,1162.15,8.939615384615385,514,107,United Kingdom,0
15340,197,1,105.5,15.071428571428571,76,7,United Kingdom,1
15341,85,1,382.2,54.6,196,7,United Kingdom,0
15346,61,2,343.7,17.185,116,20,United Kingdom,0
15347,2,4,857.0,25.96969696969697,346,28,United Kingdom,0
15350,9,2,547.6,18.253333333333334,272,26,United Kingdom,0
15351,5,4,1689.11,11.64903448275862,689,103,United Kingdom,0
15352,184,1,111.15,3.269117647058824,40,34,United Kingdom,1
15353,3,6,2336.0,7.511254019292605,1181,247,United Kingdom,0
15354,239,3,284.4,94.8,3,1,United Kingdom,1
15356,4,4,664.66,3.0349771689497715,324,153,United Kingdom,0
15358,1,22,8172.93,14.542580071174378,6886,255,United Kingdom,0
15359,298,8,181.35,11.334375,145,10,United Kingdom,1
15361,162,3,270.15,90.05,37,3,United Kingdom,1
15362,84,2,599.16,15.363076923076923,320,37,United Kingdom,0
15363,8,2,678.11,19.37457142857143,383,32,United Kingdom,0
15365,39,6,2242.81,21.565480769230767,1047,82,United Kingdom,0
15366,45,5,1522.57,17.301931818181817,1394,64,United Kingdom,0
15367,54,7,3129.34,17.482346368715085,1647,144,United Kingdom,0
15368,30,1,65.8,21.933333333333334,8,3,United Kingdom,0
15369,128,3,2025.1,63.284375,970,29,United Kingdom,1
15370,46,1,1352.96,27.0592,567,50,United Kingdom,0
15371,298,1,59.400000000000006,59.400000000000006,12,1,United Kingdom,1
15372,91,5,1074.36,107.43599999999999,180,6,United Kingdom,0
15373,7,6,1002.93,14.748970588235293,268,49,United Kingdom,0
15374,260,1,139.32,19.90285714285714,164,6,United Kingdom,1
15375,326,1,47.04,9.408,36,5,United Kingdom,1
15377,18,4,1211.75,57.70238095238095,253,15,United Kingdom,0
15378,98,2,246.5,20.541666666666668,130,8,United Kingdom,1
15379,36,1,1174.55,17.02246376811594,695,69,United Kingdom,0
15380,56,6,590.3,53.66363636363636,218,6,United Kingdom,0
15381,59,3,789.24,78.924,199,10,United Kingdom,0
15382,10,6,7355.5,23.575320512820515,4112,190,United Kingdom,0
15384,17,2,1344.58,17.691842105263156,1123,69,United Kingdom,0
15385,28,2,182.4,26.057142857142857,99,7,United Kingdom,0
15387,128,1,468.65,23.432499999999997,335,20,United Kingdom,1
15390,32,2,1216.66,15.800779220779221,894,77,Canada,0
15391,220,1,213.55,19.413636363636364,37,11,United Kingdom,1
15392,10,3,1217.69,20.994655172413793,675,47,United Kingdom,0
15393,203,3,659.48,20.60875,228,29,United Kingdom,1
15394,31,7,3070.44,21.931714285714285,1324,99,United Kingdom,0
15400,127,2,481.1,34.364285714285714,222,10,United Kingdom,1
15401,88,2,216.95,15.49642857142857,93,14,United Kingdom,0
15402,23,4,1072.31,12.765595238095237,714,57,United Kingdom,0
15403,127,2,61.44,15.36,132,4,United Kingdom,1
15404,11,1,223.57999999999998,15.969999999999999,202,14,United Kingdom,0
15405,212,1,310.74,14.124545454545455,155,22,United Kingdom,1
15406,89,2,465.16,6.741449275362319,293,66,United Kingdom,0
15409,357,1,131.25,14.583333333333334,59,9,United Kingdom,1
15410,204,2,1042.4,27.431578947368422,510,30,United Kingdom,1
15413,327,2,279.29999999999995,139.64999999999998,34,2,United Kingdom,1
15416,114,3,574.58,16.41657142857143,282,35,United Kingdom,1
15418,61,2,449.42,6.609117647058824,264,64,United Kingdom,0
15420,70,6,719.0,13.314814814814815,748,50,United Kingdom,0
15421,21,6,2844.9,10.858396946564886,1379,159,United Kingdom,0
15422,15,5,1448.77,12.935446428571428,497,78,United Kingdom,0
15423,217,2,223.39000000000001,18.615833333333335,97,12,United Kingdom,1
15424,99,1,214.44,13.4025,319,16,United Kingdom,1
15425,36,4,1869.1200000000001,13.162816901408451,941,114,United Kingdom,0
15426,5,5,1134.85,4.934130434782609,534,199,United Kingdom,0
15428,23,3,668.97,17.60447368421053,245,35,United Kingdom,0
15430,103,2,954.75,26.520833333333332,309,36,United Kingdom,1
15431,138,1,122.04,122.04,36,1,United Kingdom,1
15432,177,1,149.57,24.92833333333333,27,6,United Kingdom,1
15434,10,6,1525.5800000000002,19.311139240506332,776,60,United Kingdom,0
15437,276,1,193.29000000000002,16.1075,98,12,United Kingdom,1
15439,40,4,1269.05,22.264035087719297,572,49,United Kingdom,0
15441,32,3,1234.05,22.036607142857143,539,45,United Kingdom,0
15443,110,7,1900.64,7.512411067193677,1060,212,United Kingdom,1
15445,226,1,171.0,19.0,60,9,United Kingdom,1
15446,12,3,399.75,3.5691964285714284,265,90,United Kingdom,0
15447,163,4,337.71000000000004,16.8855,143,20,United Kingdom,1
15448,310,1,280.25,14.0125,207,20,United Kingdom,1
15451,70,2,226.86,3.781,76,56,United Kingdom,0
15452,26,3,1256.63,8.787622377622379,807,126,United Kingdom,0
15454,254,1,126.89,8.459333333333333,60,15,United Kingdom,1
15455,233,1,38.25,19.125,3,2,United Kingdom,1
15456,39,7,1382.07,8.802993630573248,1082,100,United Kingdom,0
15458,38,1,208.8,34.800000000000004,144,6,United Kingdom,0
15459,53,2,133.23000000000002,22.205000000000002,73,6,United Kingdom,0
15462,81,1,502.45,16.74833333333333,323,30,United Kingdom,0
15465,5,15,4567.53,28.194629629629627,1226,77,United Kingdom,0
15466,25,3,1225.93,5.980146341463415,695,172,United Kingdom,0
15468,28,1,828.09,15.62433962264151,621,53,United Kingdom,0
15469,74,1,335.70000000000005,17.668421052631583,134,19,United Kingdom,0
15470,211,1,8.4,8.4,20,1,United Kingdom,1
15471,16,2,674.33,8.325061728395061,350,67,United Kingdom,0
15473,80,1,274.8,91.60000000000001,104,3,United Kingdom,0
15474,231,1,150.35,7.913157894736842,55,19,United Kingdom,1
15476,16,4,1902.06,26.055616438356164,862,63,United Kingdom,0
15478,211,1,523.5600000000001,21.815,271,23,United Kingdom,1
15479,369,1,147.4,16.37777777777778,38,9,United Kingdom,1
15480,101,4,5109.26,30.59437125748503,1261,159,Malta,1
15481,37,1,1174.6,46.983999999999995,644,25,Norway,0
15482,22,6,1806.3999999999999,46.31794871794872,488,34,United Kingdom,0
15483,21,6,592.56,3.203027027027027,614,149,United Kingdom,0
15484,176,2,952.73,20.270851063829788,588,47,United Kingdom,1
15485,9,5,2860.51,40.864428571428576,947,43,United Kingdom,0
15486,163,1,102.0,102.0,40,1,United Kingdom,1
15487,315,1,231.32,16.52285714285714,144,14,United Kingdom,1
15488,92,3,191.88,23.985,90,7,United Kingdom,1
15489,36,5,1275.25,20.24206349206349,608,42,United Kingdom,0
15490,66,1,210.85,8.434,82,22,United Kingdom,0
15493,25,4,2168.27,6.712910216718266,655,201,United Kingdom,0
15494,114,3,2156.58,8.948464730290457,1425,216,United Kingdom,1
15495,15,1,246.5,12.325,194,20,United Kingdom,0
15496,267,1,146.14,6.642727272727272,98,22,United Kingdom,1
15497,18,7,7260.19,69.80951923076923,2205,59,United Kingdom,0
15498,2,19,11946.2,27.525806451612905,5195,324,United Kingdom,0
15499,359,1,158.65,3.8695121951219513,59,40,United Kingdom,1
15501,40,2,399.95,5.796376811594203,205,64,United Kingdom,0
15502,4,5,3313.14,23.331971830985914,1325,112,United Kingdom,0
15503,362,1,116.26,2.279607843137255,60,50,United Kingdom,1
15504,156,3,349.87,6.860196078431373,108,33,United Kingdom,1
15506,17,3,1045.65,9.42027027027027,735,81,United Kingdom,0
15509,16,1,152.41,5.861923076923077,58,26,United Kingdom,0
15512,26,1,140.38,6.103478260869565,59,21,United Kingdom,0
15513,1,18,11251.57,48.91986956521739,3088,138,United Kingdom,0
15514,15,7,2132.66,14.409864864864863,1461,95,United Kingdom,0
15515,23,1,91.65,18.330000000000002,35,5,United Kingdom,0
15518,15,7,2255.84,9.51831223628692,1487,166,United Kingdom,0
15519,19,2,344.61,9.313783783783784,116,34,United Kingdom,0
15521,36,8,3864.2799999999997,18.489377990430622,2183,117,United Kingdom,0
15523,51,13,4435.49,43.48519607843137,1292,51,United Kingdom,0
15524,242,1,151.4,18.925,24,8,United Kingdom,1
15525,9,2,430.78000000000003,5.983055555555556,253,66,United Kingdom,0
15527,30,15,3063.36,18.679024390243903,1070,116,United Kingdom,0
15529,2,2,1116.72,8.092173913043478,992,133,United Kingdom,0
15530,148,1,298.57,8.781470588235294,310,30,United Kingdom,1
15532,12,6,2098.7200000000003,5.765714285714286,722,281,United Kingdom,0
15534,361,1,162.25,20.28125,63,8,United Kingdom,1
15535,40,2,541.47,9.335689655172414,179,50,United Kingdom,0
15536,45,1,259.09,16.193125,242,16,United Kingdom,0
15538,175,4,1532.9,218.9857142857143,166,2,United Kingdom,1
15540,11,1,247.38,15.46125,244,16,United Kingdom,0
15542,148,3,855.71,3.7863274336283186,418,212,United Kingdom,1
15543,95,1,114.4,4.085714285714286,81,28,United Kingdom,1
15544,8,12,4387.72,15.18242214532872,3462,124,United Kingdom,0
15545,7,1,135.32999999999998,4.365483870967742,75,31,United Kingdom,0
15546,242,2,1079.1000000000001,89.92500000000001,198,6,United Kingdom,1
15547,12,12,4994.9,7.915847860538826,2884,360,United Kingdom,0
15548,231,1,158.09,6.8734782608695655,64,23,United Kingdom,1
15549,57,5,652.7,13.887234042553192,242,43,United Kingdom,0
15550,14,8,1635.42,9.398965517241379,844,138,United Kingdom,0
15551,30,6,1243.75,10.910087719298245,578,95,United Kingdom,0
15552,259,1,131.20000000000002,10.933333333333335,58,12,United Kingdom,1
15555,1,22,7017.97,9.149895697522817,3909,434,United Kingdom,0
15558,275,1,202.68,8.812173913043479,73,23,United Kingdom,1
15559,204,1,1109.4,17.893548387096775,526,62,United Kingdom,1
15560,33,2,153.52,15.352,72,10,United Kingdom,0
15561,19,4,927.16,15.71457627118644,659,39,United Kingdom,0
15562,60,2,321.06,12.348461538461539,94,25,United Kingdom,0
15563,150,3,1363.26,9.807625899280575,1048,109,United Kingdom,1
15564,99,2,70.74000000000001,17.685000000000002,42,4,United Kingdom,1
15566,28,2,213.37,19.39727272727273,103,8,United Kingdom,0
15569,26,5,421.66,4.216600000000001,244,96,United Kingdom,0
15570,5,14,5000.2,11.062389380530973,2037,299,United Kingdom,0
15571,22,10,2987.52,5.5120295202952025,1907,409,United Kingdom,0
15572,16,3,1404.42,10.803230769230769,732,112,United Kingdom,0
15573,254,3,559.23,4.948938053097345,315,103,United Kingdom,1
15574,8,3,697.56,3.8539226519337015,393,157,United Kingdom,0
15575,255,1,30.1,10.033333333333333,6,3,United Kingdom,1
15577,359,2,137.15,6.8575,31,20,United Kingdom,1
15579,19,3,923.03,8.168407079646018,596,106,United Kingdom,0
15580,12,8,1375.39,6.112844444444445,955,150,United Kingdom,0
15581,2,26,3873.93,7.030725952813067,2337,450,United Kingdom,0
15583,12,1,95.96,2.4605128205128204,56,37,United Kingdom,0
15584,35,2,547.34,5.585102040816327,170,93,United Kingdom,0
15586,228,3,728.34,26.01214285714286,462,25,United Kingdom,1
15587,45,2,162.72,81.36,48,2,United Kingdom,0
15588,313,1,579.6,144.9,96,4,United Kingdom,1
15590,18,5,1496.6,17.20229885057471,832,75,United Kingdom,0
15591,218,3,217.9,31.12857142857143,58,6,United Kingdom,1
15595,123,1,64.8,32.4,48,2,United Kingdom,1
15596,1,5,1723.45,17.40858585858586,815,65,United Kingdom,0
15597,211,1,238.8,15.92,114,15,United Kingdom,1
15598,63,1,307.34,13.969999999999999,244,22,United Kingdom,0
15599,81,1,488.32,15.752258064516129,380,31,United Kingdom,0
15600,64,4,1199.31,16.89169014084507,657,55,United Kingdom,0
15601,8,17,7910.4400000000005,17.38558241758242,5550,158,United Kingdom,0
15602,4,8,1732.0,22.789473684210527,924,45,United Kingdom,0
15603,284,1,40.0,20.0,32,2,United Kingdom,1
15605,9,5,738.57,16.785681818181818,271,37,United Kingdom,0
15606,26,8,2229.71,33.27925373134328,675,47,United Kingdom,0
15607,179,8,1525.01,16.397956989247312,1124,81,United Kingdom,1
15608,51,1,692.3,15.384444444444444,548,45,United Kingdom,0
15611,19,13,1405.83,27.565294117647056,243,24,United Kingdom,0
15613,246,1,345.4,14.391666666666666,316,24,United Kingdom,1
15614,73,4,1915.68,28.171764705882353,812,63,United Kingdom,0
15615,26,24,10744.79,22.958952991452993,6102,187,United Kingdom,0
15616,74,1,317.11,24.393076923076926,137,13,United Kingdom,0
15617,32,3,828.5500000000001,19.727380952380955,485,41,United Kingdom,0
15620,45,1,375.26,13.402142857142858,286,28,United Kingdom,0
15622,63,8,4122.89,17.250585774058578,2321,196,United Kingdom,0
15623,29,7,1956.02,22.482988505747127,818,75,United Kingdom,0
15625,12,5,1522.74,15.538163265306123,1364,73,United Kingdom,0
15626,57,1,391.72,12.636129032258065,372,31,United Kingdom,0
15627,93,2,485.78000000000003,21.120869565217394,296,23,United Kingdom,1
15628,2,9,2715.3,17.077358490566038,1685,84,United Kingdom,0
15629,86,4,1628.7,25.056923076923077,890,34,United Kingdom,0
15630,280,1,295.05,14.752500000000001,187,20,United Kingdom,1
15631,278,1,586.59,15.436578947368423,477,38,United Kingdom,1
15633,145,13,3955.46,23.131345029239768,1598,77,United Kingdom,1
15634,19,1,311.1,16.373684210526317,128,19,United Kingdom,0
15635,31,1,100.35,50.175,5,2,United Kingdom,0
15636,73,2,719.82,22.494375,276,27,United Kingdom,0
15637,49,4,470.55,18.822,235,22,United Kingdom,0
15638,14,5,1151.6,76.77333333333333,282,11,United Kingdom,0
15639,87,2,639.76,14.54,526,40,United Kingdom,0
15640,8,15,9454.1,36.643798449612405,3968,130,United Kingdom,0
15641,32,8,3182.17,17.48445054945055,2347,158,United Kingdom,0
15642,365,1,23.700000000000003,23.700000000000003,30,1,United Kingdom,1
15645,50,2,443.16,27.6975,140,16,United Kingdom,0
15646,8,3,506.81,10.343061224489796,609,49,United Kingdom,0
15647,51,1,169.0,15.363636363636363,124,11,United Kingdom,0
15649,23,1,538.3499999999999,67.29374999999999,101,8,United Kingdom,0
15650,157,2,553.88,15.385555555555555,210,33,United Kingdom,1
15651,56,2,598.84,22.17925925925926,344,27,United Kingdom,0
15652,23,4,888.2,11.387179487179488,305,73,United Kingdom,0
15658,8,4,1399.3700000000001,20.578970588235297,449,58,United Kingdom,0
15659,22,2,226.04,22.604,50,8,United Kingdom,0
15660,1,7,1140.97,16.535797101449276,735,43,United Kingdom,0
15661,15,6,855.27,22.507105263157893,495,25,United Kingdom,0
15662,297,2,283.73,23.644166666666667,145,12,United Kingdom,1
15664,85,3,867.6,16.369811320754717,373,46,United Kingdom,0
15665,47,3,1642.46,9.77654761904762,979,121,United Kingdom,0
15666,108,2,612.78,9.284545454545453,421,61,United Kingdom,1
15670,192,1,152.15,21.735714285714288,41,7,United Kingdom,1
15672,361,1,45.300000000000004,15.100000000000001,10,3,United Kingdom,1
15673,87,5,3274.5,26.407258064516128,1516,91,United Kingdom,0
15674,53,8,4406.59,18.993922413793104,2085,197,United Kingdom,0
15675,40,1,218.35,15.596428571428572,97,14,United Kingdom,0
15677,57,2,648.4,16.625641025641023,356,32,United Kingdom,0
15678,31,2,1423.94,18.02455696202532,780,67,United Kingdom,0
15680,2,8,3153.7400000000002,16.86491978609626,2074,128,United Kingdom,0
15681,15,9,1523.22,46.158181818181816,480,22,United Kingdom,0
15682,235,2,318.24,12.7296,222,25,United Kingdom,1
15683,109,1,330.79,20.674375,201,16,United Kingdom,1
15684,183,3,173.95,15.813636363636363,77,9,United Kingdom,1
15685,86,1,55.980000000000004,3.2929411764705883,36,17,United Kingdom,0
15688,54,1,190.57,7.058148148148148,95,26,United Kingdom,0
15689,253,1,266.93,17.795333333333335,123,15,United Kingdom,1
15691,30,3,434.5,36.208333333333336,140,10,United Kingdom,0
15693,295,1,37.5,37.5,30,1,United Kingdom,1
15694,1,12,4005.97,53.41293333333333,885,43,United Kingdom,0
15695,233,2,721.0600000000001,19.48810810810811,272,35,United Kingdom,1
15696,59,5,1170.1100000000001,22.07754716981132,371,36,United Kingdom,0
15697,325,1,246.75,17.625,127,14,United Kingdom,1
15698,260,1,15.0,15.0,12,1,United Kingdom,1
15702,112,2,140.39,4.679666666666666,103,30,Nigeria,1
15704,138,2,1441.04,16.56367816091954,681,75,United Kingdom,1
15708,5,3,942.3100000000001,9.4231,305,57,United Kingdom,0
15709,225,1,194.6,9.266666666666666,48,20,United Kingdom,1
15710,53,1,858.55,7.949537037037037,545,108,United Kingdom,0
15711,192,2,420.25,16.81,199,25,United Kingdom,1
15712,15,7,2400.05,21.239380530973452,791,69,United Kingdom,0
15713,2,3,654.09,15.57357142857143,360,39,United Kingdom,0
15714,89,3,453.93,32.42357142857143,175,14,United Kingdom,0
15715,191,5,658.02,17.316315789473684,246,33,United Kingdom,1
15716,5,8,1662.03,8.227871287128712,782,137,United Kingdom,0
15717,57,4,456.70000000000005,26.864705882352943,154,13,United Kingdom,0
15718,176,1,293.79,16.32166666666667,95,18,United Kingdom,1
15719,17,18,5165.9,6.157210965435041,2638,283,United Kingdom,0
15720,186,1,140.49,5.6196,46,25,United Kingdom,1
15722,81,6,2430.71,23.37221153846154,872,71,United Kingdom,0
15723,47,3,740.0,8.705882352941176,354,77,United Kingdom,0
15724,36,1,92.6,15.433333333333332,44,6,United Kingdom,0
15726,26,1,321.91,13.99608695652174,123,23,United Kingdom,0
15727,23,8,4067.93,10.761719576719576,2495,274,United Kingdom,0
15728,15,2,544.6,45.38333333333333,132,10,United Kingdom,0
15729,36,2,107.55000000000001,17.925,19,5,United Kingdom,0
15730,17,2,605.7,14.773170731707317,372,40,United Kingdom,0
15731,189,1,125.3,15.6625,122,8,United Kingdom,1
15732,8,9,1333.71,15.50825581395349,906,51,United Kingdom,0
15734,72,2,736.35,46.021875,120,14,United Kingdom,0
15735,57,1,327.68,17.246315789473684,206,19,United Kingdom,0
15736,71,2,1641.24,17.27621052631579,884,90,United Kingdom,0
15738,8,26,7378.07,25.529653979238752,4119,63,United Kingdom,0
15741,94,2,208.62,17.385,70,11,United Kingdom,1
15742,255,1,156.87,3.82609756097561,51,41,United Kingdom,1
15747,11,6,1413.97,11.402983870967741,782,78,United Kingdom,0
15748,85,2,68.55,4.569999999999999,22,15,United Kingdom,0
15750,2,12,4221.021,11.991536931818182,2614,247,United Kingdom,0
15751,96,11,1366.52,10.593178294573644,395,89,United Kingdom,1
15752,8,3,1557.96,7.989538461538462,985,174,United Kingdom,0
15754,129,6,2532.36,25.323600000000003,1407,87,United Kingdom,1
15755,15,11,3547.75,15.698008849557523,2415,178,United Kingdom,0
15757,22,4,2225.94,15.040135135135136,1266,127,United Kingdom,0
15759,147,4,482.85,60.35625,79,5,United Kingdom,1
15760,266,2,13916.34,6958.17,2,1,Norway,1
15761,78,1,143.05,28.610000000000003,31,5,United Kingdom,0
15764,70,2,1131.91,17.414,703,65,United Kingdom,0
15765,302,1,370.63,14.8252,335,25,United Kingdom,1
15766,92,2,516.0,34.4,164,15,United Kingdom,1
15768,112,31,14646.26,12.412084745762712,3923,416,United Kingdom,1
15769,7,2,122.4,61.2,48,1,United Kingdom,0
15770,248,1,321.45,17.858333333333334,67,18,United Kingdom,1
15771,240,3,657.7,26.308000000000003,260,24,United Kingdom,1
15772,54,1,280.88,17.555,110,16,United Kingdom,0
15773,45,1,138.84,3.7524324324324327,99,37,United Kingdom,0
15774,54,5,1017.5400000000001,11.971058823529413,378,69,United Kingdom,0
15777,32,3,715.5,39.75,221,15,United Kingdom,0
15778,67,1,307.95000000000005,18.114705882352943,101,17,United Kingdom,0
15779,99,2,124.08000000000001,15.510000000000002,20,8,United Kingdom,1
15782,66,1,419.2,41.92,228,10,United Kingdom,0
15784,103,2,848.33,19.72860465116279,381,33,United Kingdom,1
15785,15,11,2511.08,19.92920634920635,1653,71,United Kingdom,0
15786,53,2,3365.66,17.998181818181816,2041,154,United Kingdom,0
15788,144,1,221.83,15.845,115,14,United Kingdom,1
15789,67,5,1485.11,14.279903846153845,1561,81,United Kingdom,0
15791,165,3,1903.97,21.39292134831461,1095,72,United Kingdom,1
15792,35,2,919.9200000000001,16.427142857142858,558,56,United Kingdom,0
15793,14,5,354.6,44.325,116,6,United Kingdom,0
15794,372,2,658.2,47.01428571428572,216,14,United Kingdom,1
15795,66,7,1355.94,15.40840909090909,782,73,United Kingdom,0
15796,10,9,2463.02,15.298260869565217,873,107,United Kingdom,0
15798,128,3,1535.37,18.49843373493976,915,73,United Kingdom,1
15799,54,1,537.2,9.592857142857143,386,54,United Kingdom,0
15800,89,5,530.18,4.6102608695652165,243,97,United Kingdom,0
15803,81,3,1513.84,35.20558139534884,740,42,United Kingdom,0
15805,21,13,4335.55,19.269111111111112,2542,172,United Kingdom,0
15807,44,2,782.58,21.15081081081081,478,37,United Kingdom,0
15808,5,18,14283.43,22.81698083067093,5491,311,United Kingdom,0
15809,95,2,654.99,29.77227272727273,255,21,United Kingdom,1
15810,22,4,1607.06,20.87090909090909,792,48,United Kingdom,0
15811,1,2,1463.78,9.443741935483871,757,119,United Kingdom,0
15812,71,7,1196.47,16.851690140845072,594,55,United Kingdom,0
15814,29,2,526.39,22.886521739130433,313,22,United Kingdom,0
15816,178,2,144.15,13.104545454545455,54,11,United Kingdom,1
15817,56,3,2735.2000000000003,18.113907284768214,1548,133,United Kingdom,0
15818,224,1,123.5,13.722222222222221,84,9,United Kingdom,1
15819,67,6,2016.74,14.828970588235293,1511,109,United Kingdom,0
15822,129,4,852.59,28.419666666666668,455,24,United Kingdom,1
15823,8,3,3840.4100000000003,25.265855263157896,1630,152,United Kingdom,0
15824,89,2,890.94,34.26692307692308,478,24,United Kingdom,0
15826,204,1,768.77,18.30404761904762,429,42,United Kingdom,1
15827,8,16,1957.98,16.87913793103448,942,73,United Kingdom,0
15828,11,1,1108.82,14.984054054054052,367,74,United Kingdom,0
15833,373,1,80.4,16.080000000000002,24,5,United Kingdom,1
15834,12,3,1539.24,14.659428571428572,854,105,United Kingdom,0
15837,121,1,385.03000000000003,13.75107142857143,216,28,United Kingdom,1
15841,22,5,894.35,26.304411764705883,557,33,United Kingdom,0
15842,29,2,472.48,19.686666666666667,224,23,United Kingdom,0
15845,172,3,714.51,19.8475,202,36,United Kingdom,1
15846,21,1,107.01,3.6900000000000004,79,27,United Kingdom,0
15847,64,3,433.3,16.665384615384617,194,22,United Kingdom,0
15848,257,1,137.99,4.058529411764706,45,34,United Kingdom,1
15850,12,4,675.0699999999999,3.2146190476190473,480,190,United Kingdom,0
15851,162,1,109.73,13.71625,67,8,United Kingdom,1
15852,162,1,96.55,8.777272727272727,12,11,United Kingdom,1
15854,12,9,1786.92,15.81345132743363,429,82,United Kingdom,0
15855,112,1,289.6,20.685714285714287,194,14,United Kingdom,1
15856,1,26,13623.85,29.298602150537636,6745,177,United Kingdom,0
15857,66,1,185.88,23.235,156,8,United Kingdom,0
15858,3,9,2377.73,8.284773519163764,1559,201,United Kingdom,0
15859,68,1,438.46,19.93,174,22,United Kingdom,0
15860,4,10,1457.76,6.748888888888889,606,168,United Kingdom,0
15861,92,4,1149.72,4.7313580246913585,893,186,United Kingdom,1
15862,9,10,2033.64,4.90033734939759,1059,351,United Kingdom,0
15863,253,3,255.06,4.397586206896552,95,55,United Kingdom,1
15864,17,1,12.6,12.6,6,1,United Kingdom,0
15865,49,2,1326.13,15.601529411764707,677,85,United Kingdom,0
15867,5,17,5160.97,8.837277397260275,2807,369,United Kingdom,0
15868,219,1,94.53,23.6325,57,4,United Kingdom,1
15869,262,1,171.47,9.024736842105263,98,18,United Kingdom,1
15870,32,3,506.02000000000004,7.333623188405798,171,61,United Kingdom,0
15871,73,1,33.099999999999994,6.619999999999999,5,5,United Kingdom,0
15872,14,2,413.0,5.1625,280,70,United Kingdom,0
15874,23,14,6517.66,30.314697674418603,2150,162,United Kingdom,0
15875,282,1,108.52,4.718260869565217,74,18,United Kingdom,1
15876,45,1,284.9,71.225,46,4,United Kingdom,0
15878,197,2,330.77,6.485686274509804,243,47,United Kingdom,1
15879,40,4,1137.8,6.356424581005586,639,171,United Kingdom,0
15880,5,1,329.03,3.427395833333333,202,95,United Kingdom,0
15882,4,6,979.62,18.838846153846156,538,45,United Kingdom,0
15884,68,2,103.0,7.923076923076923,104,13,United Kingdom,0
15885,19,12,1572.47,16.21103092783505,511,68,United Kingdom,0
15886,52,3,784.98,16.701702127659576,348,44,United Kingdom,0
15887,42,3,1001.95,28.627142857142857,485,25,United Kingdom,0
15888,36,2,260.85,9.661111111111111,63,24,United Kingdom,0
15889,5,7,1252.72,4.571970802919708,671,237,United Kingdom,0
15890,30,5,535.65,53.565,119,10,United Kingdom,0
15892,305,1,128.2,3.3736842105263154,46,38,United Kingdom,1
15894,5,1,151.44,4.4541176470588235,111,32,United Kingdom,0
15898,3,22,4119.18,6.911375838926175,1772,276,United Kingdom,0
15899,4,1,56.25,14.0625,39,4,United Kingdom,0
15900,49,3,508.49,6.519102564102564,392,68,United Kingdom,0
15901,87,4,335.99,6.339433962264151,316,49,United Kingdom,0
15902,16,1,124.85,7.344117647058823,76,17,United Kingdom,0
15903,14,5,2101.88,77.84740740740742,700,13,United Kingdom,0
15905,179,1,114.69,5.213181818181818,82,22,United Kingdom,1
15906,10,3,962.5,18.872549019607842,205,41,United Kingdom,0
15908,126,2,748.5400000000001,19.193333333333335,125,36,United Kingdom,1
15910,36,7,1426.53,4.0411614730878185,1097,243,United Kingdom,0
15911,259,8,1700.24,6.590077519379845,810,162,United Kingdom,1
15912,72,7,718.4,9.708108108108108,430,65,United Kingdom,0
15913,170,1,6.300000000000001,6.300000000000001,3,1,United Kingdom,1
15914,14,2,104.22999999999999,8.685833333333333,53,12,United Kingdom,0
15915,37,1,343.45,3.066517857142857,364,104,United Kingdom,0
15916,2,7,1835.23,11.055602409638555,751,137,United Kingdom,0
