StockCode,ProductName,TotalSold,TotalRevenue,AvgPrice,OrderFrequency,UniqueCustomers,AvgDailyDemand,AnnualDemand,EOQ
35597A,DUSTY PINK CHRISTMAS TREE 30CM,10,12.5,1.25,4,4,0.02680965147453083,9.785522788203753,10.0
35597B,BLACKCHRISTMAS TREE 30CM,18,22.5,1.25,6,6,0.04825737265415549,17.613941018766756,13.0
35597D,PINK/WHITE CHRISTMAS TREE 30CM,12,7.800000000000001,0.65,5,5,0.032171581769437,11.742627345844504,11.0
35598A,DUSTY PINK CHRISTMAS TREE 60CM,1,2.95,2.95,1,1,0.002680965147453083,0.9785522788203753,3.0
35598B,BLACK CHRISTMAS TREE 60CM,271,302.65000000000003,2.210714285714286,28,22,0.7265415549597856,265.18766756032176,51.0
35598C,WHITE CHRISTMAS TREE 60CM,1,2.95,2.95,1,1,0.002680965147453083,0.9785522788203753,3.0
35598D,PINK/WHITE CHRISTMAS TREE 60CM,431,308.35,0.8807692307692307,26,22,1.155495978552279,421.7560321715818,65.0
35599B,BLACK CHRISTMAS TREE 120CM,40,324.72,8.407333333333334,15,9,0.10723860589812333,39.14209115281501,20.0
35599D,PINK AND WHITE CHRISTMAS TREE 120CM,136,401.20000000000005,2.95,20,10,0.3646112600536193,133.08310991957106,36.0
35600D,PINK AND WHITE CHRISTMAS TREE 180CM,93,337.35,6.131818181818182,11,10,0.24932975871313673,91.00536193029491,30.0
35603C,SET/16 WHITE SHINY & MATT BAUBLES,80,47.04,0.7121739130434782,22,19,0.21447721179624665,78.28418230563003,28.0
35607A,PINK FLUFFY CHRISTMAS DECORATION,257,48.830000000000005,0.19,23,23,0.6890080428954424,251.48793565683647,50.0
35607B,BLACK FEATHER CHRISTMAS DECORATION,70,13.3,0.19,7,7,0.1876675603217158,68.49865951742626,26.0
35609A,PINK FEATHER CHRISTMAS DECORATION,331,63.95,0.25625,16,15,0.8873994638069705,323.9008042895442,57.0
35610A,PINK CHRISTMAS FLOCK DROPLET ,34,42.5,1.25,5,5,0.09115281501340483,33.270777479892764,18.0
35610B,BLACK CHRISTMAS FLOCK DROPLET ,59,73.75,1.25,10,10,0.1581769436997319,57.734584450402146,24.0
35610C,WHITE CHRISTMAS FLOCK DROPLET ,19,23.75,1.25,4,4,0.05093833780160858,18.59249329758713,14.0
35611B,BLACK ASSORTED DROPLET DECORATION,11,4.18,0.38,1,1,0.029490616621983913,10.764075067024129,10.0
35633B,BLUE TINSEL GARLAND ,130,24.7,0.19000000000000003,12,12,0.3485254691689008,127.2117962466488,36.0
35637A,IVORY STRING CURTAIN WITH POLE ,87,325.65000000000003,5.528947368421052,19,18,0.23324396782841822,85.13404825737265,29.0
35637C,PINK STRING CURTAIN WITH POLE,21,117.15,5.7875000000000005,8,7,0.05630026809651475,20.549597855227884,14.0
35638A,PINK AND BLACK STRING CURTAIN,1,5.95,5.95,1,1,0.002680965147453083,0.9785522788203753,3.0
35638B,PINK/BLUE STRING CURTAIN ,11,65.45,5.95,3,3,0.029490616621983913,10.764075067024129,10.0
35644,PAIR PINK/BLACK COATHANGERS,21,40.95,1.95,7,6,0.05630026809651475,20.549597855227884,14.0
35645,VINTAGE BEAD PINK JEWEL BOX,47,199.75,4.25,21,16,0.1260053619302949,45.99195710455764,21.0
35646,VINTAGE BEAD PINK EVENING BAG,24,102.0,4.25,8,7,0.064343163538874,23.485254691689008,15.0
35647,VINTAGE BEAD PINK SHADE ,320,396.25,1.23125,39,17,0.8579088471849866,313.1367292225201,56.0
35648,VINTAGE BEAD PINK PURSE ,67,197.65000000000003,2.95,9,9,0.17962466487935658,65.56300268096516,26.0
35649,VINTAGE BEAD COSMETIC BAG ,32,107.2,3.35,14,14,0.08579088471849866,31.31367292225201,18.0
35650,VINTAGE BEAD PINK JEWEL STAND,2,9.9,4.95,2,2,0.005361930294906166,1.9571045576407506,4.0
35651,VINTAGE BEAD PINK SCARF ,7,55.65,7.95,4,4,0.01876675603217158,6.849865951742627,8.0
35652,VINTAGE BEAD CHAISE LONG JEWEL BOX,18,21.5,3.625,2,2,0.04825737265415549,17.613941018766756,13.0
35653,VINTAGE BEAD NOTEBOOK,141,415.95000000000005,2.95,40,33,0.3780160857908847,137.9758713136729,37.0
35654,VINTAGE BEAD FILLED PINK CUSHION,12,59.400000000000006,4.95,5,4,0.032171581769437,11.742627345844504,11.0
35751C,PURPLE CURRENT CANDLE RING,31,12.61,0.47,2,2,0.08310991957104558,30.335120643431637,17.0
35751D,PINK CURRENT CANDLE RING,28,5.32,0.19,1,1,0.07506702412868632,27.39946380697051,17.0
35793,S/3 PUPPIES CHRISTMAS DECORATIONS,101,174.05,2.016666666666667,8,7,0.2707774798927614,98.83378016085791,31.0
35809A,ENAMEL PINK TEA CONTAINER,505,801.3,1.9388059701492537,67,39,1.353887399463807,494.16890080428954,70.0
35809B,ENAMEL BLUE RIM TEA CONTAINER,73,153.3,2.1,19,19,0.19571045576407506,71.4343163538874,27.0
35810A,ENAMEL PINK COFFEE CONTAINER,515,736.98,1.811923076923077,52,28,1.3806970509383378,503.9544235924933,71.0
35810B,ENAMEL BLUE RIM COFFEE CONTAINER,161,293.1,2.0166666666666666,30,28,0.4316353887399464,157.54691689008044,40.0
35811A,ENAMEL PINK SUGAR CONTAINER,343,540.78,1.9102173913043479,46,23,0.9195710455764075,335.6434316353887,58.0
35815P,"ACRYLIC JEWEL SNOWFLAKE, PINK",6,12.6,2.1,2,2,0.0160857908847185,5.871313672922252,8.0
35816B,"ACRYLIC JEWEL ANGEL,BLUE",1,1.25,1.25,1,1,0.002680965147453083,0.9785522788203753,3.0
35816P,"ACRYLIC JEWEL ANGEL,PINK",16,20.0,1.25,3,3,0.04289544235924933,15.656836461126005,13.0
35817B,"ACRYLIC JEWEL SNOWFLAKE,BLUE",1,2.55,2.55,1,1,0.002680965147453083,0.9785522788203753,3.0
35817P,"ACRYLIC JEWEL SNOWFLAKE,PINK",64,59.04,1.682,5,4,0.17158176943699732,62.62734584450402,25.0
35818B,"ACRYLIC JEWEL ICICLE, BLUE",12,19.8,1.65,1,1,0.032171581769437,11.742627345844504,11.0
35819B,"ACRYLIC HANGING JEWEL,BLUE",43,53.75,1.25,6,6,0.11528150134048257,42.07774798927614,21.0
35821B,"JEWELLED DECORATION,BLUE",72,27.36,0.38,2,2,0.19302949061662197,70.45576407506702,27.0
35821P,"JEWELLED DECORATION,PINK",2,5.9,2.95,2,2,0.005361930294906166,1.9571045576407506,4.0
35823P,"ACRYLIC BEAD GARLAND,PINK",2,5.9,2.95,2,2,0.005361930294906166,1.9571045576407506,4.0
35824B,"HANGING FLOWERS+MIRROR,BLUE",108,41.04,0.38000000000000006,3,3,0.289544235924933,105.68364611260054,33.0
35824C,"HANGING FLOWERS+MIRROR,CLEAR",133,78.28999999999999,1.0142857142857142,7,7,0.35656836461126007,130.14745308310992,36.0
35824P,"HANGING FLOWERS+MIRROR,PINK",36,27.0,0.935,2,2,0.09651474530831099,35.22788203753351,19.0
35832,WOOLLY HAT SOCK GLOVE ADVENT STRING,1483,4394.05,3.00375,158,130,3.9758713136729225,1451.1930294906167,120.0
35833G,4 GOLD FLOCK CHRISTMAS BALLS,126,198.0,1.436206896551724,29,23,0.3378016085790885,123.2975871313673,35.0
35833P,4 PINK FLOCK CHRISTMAS BALLS,126,198.0,1.4136363636363636,33,27,0.3378016085790885,123.2975871313673,35.0
35837,SET OF SIX SILVER+RED FLOCK BAUBLES,2,1.7,0.85,1,1,0.005361930294906166,1.9571045576407506,4.0
35838A,S/6 MULTICOLOUR ORNAMENETAL CANDLE,58,61.5,1.23125,16,16,0.1554959785522788,56.756032171581765,24.0
35838B,S/6 SILVER ORNAMENETAL CANDLE,97,82.45,0.85,22,21,0.26005361930294907,94.9195710455764,31.0
35840,FLAT GLASS  BAUBLE WHITE FLOCK ,36,51.0,1.19,5,5,0.09651474530831099,35.22788203753351,19.0
35909A,RABBIT EASTER DECORATION,12,35.400000000000006,2.95,2,2,0.032171581769437,11.742627345844504,11.0
35909B,PINK FLOWERS RABBIT EASTER,8,23.6,2.95,4,4,0.021447721179624665,7.828418230563003,9.0
35910A,MULTICOLOUR EASTER RABBIT ,32,62.39999999999999,1.95,8,8,0.08579088471849866,31.31367292225201,18.0
35910B,PINK FLOWERS RABBIT EASTER,14,27.299999999999997,1.95,3,3,0.03753351206434316,13.699731903485254,12.0
35911A,MULTICOLOUR RABBIT EGG WARMER,55,115.5,2.1,16,16,0.14745308310991956,53.82037533512064,23.0
35911B,PINK/FLOWER RABBIT EGG WARMER ,40,84.0,2.1,9,9,0.10723860589812333,39.14209115281501,20.0
35912B,WHITE/PINK CHICK DECORATION,34,42.5,1.25,8,8,0.09115281501340483,33.270777479892764,18.0
35913B,WHITE/PINK CHICK EASTER DECORATION,63,53.55,0.85,10,10,0.16890080428954424,61.64879356568365,25.0
35914,PINK CHICK EGG WARMER + EGG CUP,40,84.0,2.1,10,9,0.10723860589812333,39.14209115281501,20.0
35915B,BLUE KNITTED HEN ,55,90.75,1.65,16,16,0.14745308310991956,53.82037533512064,23.0
35915C,PEACH KNITTED HEN ,51,84.15,1.65,14,14,0.13672922252010725,49.90616621983914,22.0
35916A,YELLOW FELT HANGING HEART W FLOWER,31,26.349999999999998,0.85,4,4,0.08310991957104558,30.335120643431637,17.0
35916B,BLUE FELT HANGING HEART W FLOWER,31,26.349999999999998,0.85,4,4,0.08310991957104558,30.335120643431637,17.0
35916C,PINK FELT HANGING HEART W FLOWER,31,26.349999999999998,0.85,4,4,0.08310991957104558,30.335120643431637,17.0
35918B,BLUE FLORIBUNDA EGG WARMER,10,12.5,1.25,5,5,0.02680965147453083,9.785522788203753,10.0
35920,FOUR RABBIT EASTER DECORATIONS,38,47.5,1.25,8,8,0.10187667560321716,37.18498659517426,19.0
35921,EASTER BUNNY HANGING GARLAND,100,125.0,1.25,15,14,0.2680965147453083,97.85522788203754,31.0
35922,EASTER BUNNY WREATH,48,223.6,4.886363636363637,11,11,0.128686327077748,46.970509383378015,22.0
35923,CANDY HEART HANGING DECORATION,188,235.0,1.25,25,23,0.5040214477211796,183.96782841823057,43.0
35924,HANGING FAIRY CAKE DECORATION,273,573.3,2.1,57,45,0.7319034852546917,267.1447721179625,52.0
35930,PINK HEART CHRISTMAS DECORATION,1,0.38,0.38,1,1,0.002680965147453083,0.9785522788203753,3.0
35931,PINK STAR CHRISTMAS DECORATION,108,59.879999999999995,0.4921428571428571,14,13,0.289544235924933,105.68364611260054,33.0
35932,PINK CHRISTMAS TREE DECORATION,37,15.629999999999999,0.537,10,10,0.09919571045576407,36.206434316353885,19.0
35933,PINK STOCKING CHRISTMAS DECORATION,42,15.96,0.38000000000000006,6,6,0.1126005361930295,41.09919571045577,20.0
35936,CERISE+GOLD CHRISTMAS TREE DEC,36,13.68,0.38,9,8,0.09651474530831099,35.22788203753351,19.0
35937,CERISE+GOLD CHRISTMAS STOCKING DEC,188,71.44,0.38,17,16,0.5040214477211796,183.96782841823057,43.0
35945,GOLD CHRISTMAS STOCKING DECORATION,1,1.95,1.95,1,1,0.002680965147453083,0.9785522788203753,3.0
35950,FOLKART HEART CHRISTMAS DECORATIONS,1,1.25,1.25,1,1,0.002680965147453083,0.9785522788203753,3.0
35951,FOLKART BAUBLE CHRISTMAS DECORATION,187,233.75,1.25,17,13,0.5013404825737265,182.98927613941018,43.0
35953,FOLKART STAR CHRISTMAS DECORATIONS,333,416.25,1.25,24,22,0.8927613941018767,325.857908847185,57.0
35954,SMALL FOLKART STAR CHRISTMAS DEC,172,72.24,0.42,24,22,0.46112600536193027,168.31099195710456,41.0
35955,SMALL FOLKART CHRISTMAS TREE DEC,39,16.38,0.42,4,4,0.10455764075067024,38.16353887399464,20.0
35957,SMALLFOLKART BAUBLE CHRISTMAS DEC,97,40.74,0.42,24,18,0.26005361930294907,94.9195710455764,31.0
35958,FOLKART ZINC STAR CHRISTMAS DEC,800,680.0,0.85,67,58,2.1447721179624666,782.8418230563003,88.0
35961,FOLKART ZINC HEART CHRISTMAS DEC,2229,1894.6499999999999,0.85,227,178,5.975871313672922,2181.1930294906165,148.0
35962,12 ASS ZINC CHRISTMAS DECORATIONS,472,991.2,2.1,59,51,1.2654155495978552,461.87667560321717,68.0
35963,FOLKART ZINC CLIP ON ANGEL WINGS,101,38.379999999999995,0.38,11,10,0.2707774798927614,98.83378016085791,31.0
35964,FOLKART CLIP ON STARS,48,100.80000000000001,2.1,13,11,0.128686327077748,46.970509383378015,22.0
35965,FOLKART HEART NAPKIN RINGS,195,534.45,2.9190909090909094,55,44,0.5227882037533512,190.8176943699732,44.0
35966,FOLKART CHRISTMAS TREE T-LIGHT HOLD,169,64.22,0.38,17,17,0.45308310991957107,165.37533512064343,41.0
35967,FOLK ART METAL STAR T-LIGHT HOLDER,333,132.18,0.39620689655172414,29,27,0.8927613941018767,325.857908847185,57.0
35968,FOLK ART METAL HEART T-LIGHT HOLDER,424,161.12,0.38,37,35,1.1367292225201073,414.9061662198392,64.0
35969,FOLKART CROWN TABLE DECORATIONS,162,267.3,1.65,34,30,0.4343163538873995,158.5254691689008,40.0
35970,ZINC FOLKART SLEIGH BELLS,1732,2927.08,1.69,192,173,4.64343163538874,1694.8525469168903,130.0
35971,ROSE FOLKART HEART DECORATIONS,628,785.0,1.25,63,54,1.6836461126005362,614.5308310991957,78.0
35972,DAISY FOLKART HEART DECORATION,293,366.25,1.25,35,30,0.7855227882037533,286.71581769436995,54.0
35973,GERANIUM FOLKART HEART DECORATION,47,58.75,1.25,12,11,0.1260053619302949,45.99195710455764,21.0
35974,S/6 CHRISTMAS TREE PLACE SETTING,1,3.75,3.75,1,1,0.002680965147453083,0.9785522788203753,3.0
35976B,WHITE SCANDINAVIAN HEART CHRISTMAS,1,1.25,1.25,1,1,0.002680965147453083,0.9785522788203753,3.0
35979,SIX STRING SCANDINAVIAN HEART DECS,83,244.85000000000002,2.95,19,19,0.2225201072386059,81.21983914209116,28.0
35980B,RED TOP SCANDINAVIAN HEART ,4,1.52,0.38,2,2,0.010723860589812333,3.9142091152815013,6.0
35980C,REDWHITE STRIPE SCANDINAVIAN HEART ,283,107.53999999999999,0.38,26,26,0.7587131367292225,276.9302949061662,53.0
35981C,WHITE SNOW SCANDINAVIAN STOCKING ,503,243.34,0.48875,59,54,1.3485254691689008,492.2117962466488,70.0
35991,SET/6 BLACK SNOWFLAKE T-LIGHTS ,291,161.59,0.5821276595744681,45,41,0.7801608579088471,284.7587131367292,53.0
35995,SET/6 BLACK GLITTER REINDEER CANDLE,4,3.36,0.84,4,4,0.010723860589812333,3.9142091152815013,6.0
35999,S/6 SCANDINAVIAN HEART T-LIGHT,1,2.55,2.55,1,1,0.002680965147453083,0.9785522788203753,3.0
37112,YELLOW BIRDS FELT DES FOODCOVER,9,33.75,3.75,4,4,0.024128686327077747,8.806970509383378,9.0
37326,FAIRY DESIGN MUGS,1,1.25,1.25,1,1,0.002680965147453083,0.9785522788203753,3.0
37327,ASSTD MULTICOLOUR CIRCLES MUG,23,38.870000000000005,1.6900000000000002,5,5,0.06166219839142091,22.506702412868634,15.0
37330,SPOTS MUG,162,315.9,1.95,14,13,0.4343163538873995,158.5254691689008,40.0
37333,"RETRO ""TEA FOR ONE"" ",60,297.0,4.95,24,19,0.16085790884718498,58.71313672922252,24.0
37340,MULTICOLOUR SPRING FLOWER MUG,245,208.25,0.85,28,21,0.6568364611260054,239.74530831099196,49.0
37342,SPOTTY COFFEE CUP & SAUCER,36,106.2,2.95,8,7,0.09651474530831099,35.22788203753351,19.0
37343,SPOTS DESIGN MUG W PINK INSIDE,432,712.8000000000001,1.65,59,46,1.158176943699732,422.73458445040217,65.0
37345,ASSTD HEARTS DESIGN MUGS,38,74.1,1.95,5,4,0.10187667560321716,37.18498659517426,19.0
37348,SET OF 4 PASTEL STACKING MUGS,13,33.15,2.55,6,5,0.03485254691689008,12.721179624664881,11.0
37351,ORANGE FLOWER MUG ,27,33.75,1.25,5,5,0.07238605898123325,26.420911528150135,16.0
37352,BIRD IN TREE MUG ,35,43.75,1.25,7,5,0.0938337801608579,34.24932975871313,19.0
37370,RETRO COFFEE MUGS ASSORTED,2161,2647.67,1.2223931623931625,230,140,5.793565683646112,2114.651474530831,145.0
37379A,PINK CHERRY BLOSSOM CUP & SAUCER,24,30.0,1.25,4,4,0.064343163538874,23.485254691689008,15.0
37379B,BLUE CHERRY BLOSSOM CUP & SAUCER,12,15.0,1.25,2,2,0.032171581769437,11.742627345844504,11.0
37399,"ASS RETROSPOOF MUGS,SPORTS",18,22.5,1.25,4,4,0.04825737265415549,17.613941018766756,13.0
37408,ASSORTED DESIGN GEISHA GIRL MUGS,5,6.25,1.25,1,1,0.013404825737265416,4.892761394101877,7.0
37409,ASSORTED DESIGN FLOWER MUGS,7,5.949999999999999,0.85,3,3,0.01876675603217158,6.849865951742627,8.0
37410,BLACK AND WHITE PAISLEY FLOWER MUG,113,141.25,1.25,12,11,0.30294906166219837,110.57640750670241,33.0
37422,WHITE WITH BLACK CATS BOWL,116,96.08,0.841923076923077,26,13,0.3109919571045576,113.51206434316353,34.0
37423,WHITE WITH BLACK CATS PLATE,109,92.64999999999999,0.85,20,14,0.29222520107238603,106.6621983914209,33.0
37424,WHITE WITH BLACK CATS MUG,209,177.64999999999998,0.85,43,24,0.5603217158176944,204.51742627345845,45.0
37432,MUG PINK AND PURPLE ARABIC DESIGN,6,3.9,0.65,1,1,0.0160857908847185,5.871313672922252,8.0
37438,FUNKY FLOWER COFFEE POT,1,3.75,3.75,1,1,0.002680965147453083,0.9785522788203753,3.0
37441,ASSORTED WHITE EMBOSSED CHINA MUGS,386,774.6,2.072972972972973,37,30,1.03485254691689,377.7211796246649,61.0
37444A,YELLOW BREAKFAST CUP AND SAUCER,23,67.85000000000001,2.9500000000000006,12,6,0.06166219839142091,22.506702412868634,15.0
37444B,BLUE BREAKFAST CUP AND SAUCER ,26,76.7,2.95,13,11,0.06970509383378017,25.442359249329762,16.0
37444C,PINK BREAKFAST CUP AND SAUCER ,42,114.3,2.905555555555556,9,8,0.1126005361930295,41.09919571045577,20.0
37446,MINI CAKE STAND WITH HANGING CAKES,1689,2274.65,1.4170731707317072,164,109,4.528150134048257,1652.7747989276138,129.0
37447,CERAMIC CAKE DESIGN SPOTTED PLATE,1580,2333.7999999999997,1.4854054054054056,183,113,4.2359249329758715,1546.112600536193,124.0
37448,CERAMIC CAKE DESIGN SPOTTED MUG,2297,3416.77,1.4891519434628975,270,149,6.158176943699732,2247.734584450402,150.0
37449,CERAMIC CAKE STAND + HANGING CAKES,1307,11686.6,9.512264150943397,264,142,3.5040214477211795,1278.9678284182305,113.0
37450,CERAMIC CAKE BOWL + HANGING CAKES,1690,4619.5,2.8710762331838566,218,120,4.53083109919571,1653.7533512064342,129.0
37451,CERAMIC CAKE TEAPOT WITH CHERRY,1,4.95,4.95,1,1,0.002680965147453083,0.9785522788203753,3.0
37461,FUNKY MONKEY MUG,260,315.4,1.243548387096774,61,34,0.6970509383378016,254.4235924932976,50.0
37462B,"PET MUG, BUDGIE",71,29.82,0.42,4,3,0.1903485254691689,69.47721179624665,26.0
37462E,"PET MUG, GOLDFISH",54,22.68,0.42000000000000004,5,5,0.1447721179624665,52.84182305630027,23.0
37464,ROBOT MUG IN DISPLAY BOX,273,327.57,1.2417391304347825,45,44,0.7319034852546917,267.1447721179625,52.0
37467,PIG MUG IN TWO COLOUR DESIGNS,84,71.39999999999999,0.85,17,17,0.225201072386059,82.19839142091153,29.0
37471,MULTICOLOUR DOTS PLATE,4,3.4,0.85,1,1,0.010723860589812333,3.9142091152815013,6.0
37474,SET/4 2 TONE EGG SHAPE MIXING BOWLS,58,559.5799999999999,9.876999999999999,39,33,0.1554959785522788,56.756032171581765,24.0
37475,SET/4 COLOURFUL MIXING BOWLS,38,369.34,9.883636363636363,22,20,0.10187667560321716,37.18498659517426,19.0
37476,CONDIMENT TRAY 4 BOWLS AND 4 SPOONS,27,259.89,9.868888888888888,18,13,0.07238605898123325,26.420911528150135,16.0
37477B,"FLOWER FAIRY MUG+COASTER,LAVENDER",11,41.25,3.75,8,6,0.029490616621983913,10.764075067024129,10.0
37477C,"FLOWER FAIRY MUG+COASTER,ROSE",6,22.5,3.75,1,1,0.0160857908847185,5.871313672922252,8.0
37479B,CUBIC MUG FLOCK BLUE ON BROWN,24,61.2,2.55,6,6,0.064343163538874,23.485254691689008,15.0
37479P,CUBIC MUG FLOCK PINK ON BROWN,9,22.950000000000003,2.55,3,3,0.024128686327077747,8.806970509383378,9.0
37481,CUBIC MUG TEATIME CAKES,6,15.3,2.55,1,1,0.0160857908847185,5.871313672922252,8.0
37482B,CUBIC MUG BLUE POLKA DOT,19,48.45,2.55,4,4,0.05093833780160858,18.59249329758713,14.0
37482P,CUBIC MUG PINK POLKA DOT,160,408.0,2.55,28,23,0.4289544235924933,156.56836461126005,40.0
37483,ENGLISH ROSE MUG IN GIFT BOX,21,53.55,2.55,9,9,0.05630026809651475,20.549597855227884,14.0
37484,ENGLISH ROSE TEA FOR ONE GIFT BOX,1,6.75,6.75,1,1,0.002680965147453083,0.9785522788203753,3.0
37485,ENGLISH ROSE TEA SET IN GIFT BOX,49,207.69,4.5975,15,10,0.13136729222520108,47.949061662198396,22.0
37488A,YELLOW PINK FLOWER DESIGN BIG BOWL,3,8.850000000000001,2.95,2,2,0.00804289544235925,2.935656836461126,5.0
37489A,YELLOW/PINK FLOWER DESIGN BIG MUG,11,21.45,1.95,8,8,0.029490616621983913,10.764075067024129,10.0
37489B,BLUE/YELLOW FLOWER DESIGN BIG MUG,8,15.6,1.95,6,6,0.021447721179624665,7.828418230563003,9.0
37489C,GREEN/BLUE FLOWER DESIGN BIG MUG,3,5.85,1.95,3,3,0.00804289544235925,2.935656836461126,5.0
37489D,PINK/GREEN FLOWER DESIGN BIG MUG,7,13.65,1.95,5,5,0.01876675603217158,6.849865951742627,8.0
37491A,YELLOW/PINK CERAMIC CANDLE HOLDER,7,11.549999999999999,1.65,5,5,0.01876675603217158,6.849865951742627,8.0
37491B,BLUE/YELLOW CERAMIC CANDLE HOLDER,6,9.899999999999999,1.65,4,4,0.0160857908847185,5.871313672922252,8.0
37491C,GREEN/BLUE CERAMIC CANDLE HOLDER,8,13.2,1.6499999999999997,6,6,0.021447721179624665,7.828418230563003,9.0
37491D,PURPLE/BLUE CERAMIC CANDLE HOLDER,12,19.799999999999997,1.65,4,4,0.032171581769437,11.742627345844504,11.0
37492A,YELLOW RED FLOWER PIGGY BANK,59,127.35,3.9833333333333334,9,7,0.1581769436997319,57.734584450402146,24.0
37492B,BLUE YELLOW FLOWER PIGGY BANK,200,462.0,3.675,40,32,0.5361930294906166,195.71045576407508,44.0
37492C,GREEN BLUE FLOWER PIGGY BANK,97,235.05,3.9681818181818187,21,18,0.26005361930294907,94.9195710455764,31.0
37492D,PURPLE GREEN FLOWER PIGGY BANK,71,189.15,4.078571428571429,21,17,0.1903485254691689,69.47721179624665,26.0
37494A,FAIRY CAKE CERAMIC BUTTER DISH,192,523.2,2.9019999999999997,25,18,0.514745308310992,187.88203753351206,43.0
37495,FAIRY CAKE BIRTHDAY CANDLE SET,1092,3864.6,3.7195238095238095,209,152,2.927613941018767,1068.57908847185,103.0
37500,TEA TIME TEAPOT IN GIFT BOX,369,3542.5099999999998,9.864855072463767,137,106,0.9892761394101877,361.0857908847185,60.0
37501,TEA TIME TEA SET IN GIFT BOX,337,2318.15,6.941525423728813,118,86,0.903485254691689,329.7721179624665,57.0
37502,TEA TIME MUG IN GIFT BOX,614,1811.3000000000002,2.95,145,94,1.646112600536193,600.8310991957104,78.0
37503,TEA TIME CAKE STAND IN GIFT BOX,1813,18810.55,10.642156862745098,458,255,4.86058981233244,1774.1152815013404,133.0
37506,NEW ENGLAND MILK JUG W GIFT BOX,28,166.6,5.95,22,21,0.07506702412868632,27.39946380697051,17.0
37508,NEW ENGLAND CERAMIC CAKE SERVER,87,221.85,2.55,44,35,0.23324396782841822,85.13404825737265,29.0
37509,NEW ENGLAND MUG W GIFT BOX,28,71.39999999999999,2.55,14,14,0.07506702412868632,27.39946380697051,17.0
40001, WHITE BAMBOO RIBS LAMPSHADE,394,334.9,0.85,31,23,1.0563002680965148,385.5495978552279,62.0
40003,WHITE BAMBOO RIBS LAMPSHADE,311,388.75,1.25,30,24,0.8337801608579088,304.32975871313675,55.0
40005B,BLUE ORGANDY ROUND LAMPSHADE W BEA,22,18.7,0.85,10,8,0.058981233243967826,21.528150134048257,15.0
40016,CHINESE DRAGON PAPER LANTERNS,1827,767.34,0.42,92,79,4.898123324396783,1787.8150134048258,134.0
40018E,TEA TIME PAPER LANTERNS,254,495.3,1.9499999999999997,47,37,0.6809651474530831,248.55227882037534,50.0
40018F,CHERRY DESIGN PAPERLANTERNS,458,893.1,1.95,92,67,1.227882037533512,448.17694369973185,67.0
40046A,RED DAISY PAPER LAMPSHADE,223,274.19,1.242962962962963,27,21,0.5978552278820375,218.21715817694368,47.0
40046C,PINK BUTTERFLY PAPER LAMPSHADE,3,3.75,1.25,3,3,0.00804289544235925,2.935656836461126,5.0
44089A,PINK GAUZE BUTTERFLY LAMPSHADE,24,10.08,0.42,8,8,0.064343163538874,23.485254691689008,15.0
44089C,LILAC GAUZE BUTTERFLY LAMPSHADE,44,18.48,0.42,12,9,0.11796246648793565,43.056300268096514,21.0
44091A,BLUE CRUSOE CHECK LAMPSHADE,9,3.7800000000000002,0.42,3,3,0.024128686327077747,8.806970509383378,9.0
44091C,MULTICOLOUR CRUSOE CHECK LAMPSHADE,48,20.16,0.42000000000000004,10,10,0.128686327077748,46.970509383378015,22.0
44092B,BLUE WHITE PLASTIC RINGS LAMPSHADE,1,0.85,0.85,1,1,0.002680965147453083,0.9785522788203753,3.0
44092C,PURPLE/COPPER HANGING LAMPSHADE,3,2.55,0.85,2,2,0.00804289544235925,2.935656836461126,5.0
44217M,MULTICOLOUR FEATHERS CURTAIN,24,94.80000000000001,3.95,2,1,0.064343163538874,23.485254691689008,15.0
44228,CANNABIS LEAF BEAD CURTAIN,12,10.2,0.85,1,1,0.032171581769437,11.742627345844504,11.0
44230,SQUARE MIRROR CURTAIN,207,1434.18,7.6247727272727275,44,25,0.5549597855227882,202.5603217158177,45.0
44234,ASSORTED CIRCULAR MOBILE,113,23.73,0.21000000000000002,16,9,0.30294906166219837,110.57640750670241,33.0
44235,ASS COL CIRCLE MOBILE ,67,28.14,0.42,9,7,0.17962466487935658,65.56300268096516,26.0
44236,PINK/PURPLE CIRCLE CURTAIN,12,55.800000000000004,4.65,6,5,0.032171581769437,11.742627345844504,11.0
44241C,BLUE BUTTERFLY ON SPRING,20,17.0,0.85,6,6,0.05361930294906166,19.571045576407506,14.0
44242A,LILAC FEATHERS CURTAIN,2,2.5,1.25,1,1,0.005361930294906166,1.9571045576407506,4.0
44242B,PINK FEATHERS CURTAIN,54,67.5,1.25,5,5,0.1447721179624665,52.84182305630027,23.0
44265,M/COLOUR POM-POM CURTAIN,6,25.5,4.25,3,3,0.0160857908847185,5.871313672922252,8.0
45008C,DECORATIVE NET CANOPY CREAM,68,541.6,8.6005,20,16,0.18230563002680966,66.54155495978553,26.0
45013,FOLDING SHOE TIDY,45,123.15,2.8833333333333333,6,6,0.12064343163538874,44.03485254691689,21.0
45014,FOLDING SHIRT TIDY,1,4.65,4.65,1,1,0.002680965147453083,0.9785522788203753,3.0
45016,DECORATIVE NET CANOPY LEOPARD,73,248.75,3.611111111111111,8,8,0.19571045576407506,71.4343163538874,27.0
46000M,POLYESTER FILLER PAD 45x45cm,1497,2320.35,1.5500000000000003,213,134,4.013404825737266,1464.8927613941019,121.0
